#layer 1	layer 2	layer 3	layer 4	layer 5	layer 6	layer 7	layer 8	BandID	phiID
1031	1031	1031	1031	1032	1032	1032	1032	26	46
1049	1031	1049	1031	1031	1031	1032	1032	26	41
1049	1031	1049	1031	1032	1032	1032	1032	26	41
1049	1031	1049	1031	1049	1049	1032	1032	26	35
1049	1031	1049	1031	1050	1050	1032	1032	26	35
1049	1049	1049	1049	1049	1049	1032	1032	26	29
1049	1049	1049	1049	1049	1049	1050	1050	26	24
1049	1049	1049	1049	1050	1050	1032	1032	26	29
1049	1049	1049	1049	1050	1050	1050	1050	26	24
1067	1049	1067	1049	1049	1049	1050	1050	26	18
1067	1049	1067	1049	1050	1050	1050	1050	26	18
1067	1049	1067	1049	1067	1067	1050	1050	26	12
1067	1049	1067	1049	1068	1068	1050	1050	26	12
1067	1067	1067	1067	1067	1067	1050	1050	26	4
1067	1067	1067	1067	1068	1068	1050	1050	26	4
1031	1013	1032	1014	1032	1032	1014	1014	27	57
1031	1013	1032	1014	1032	1032	1015	1015	27	57
1031	1031	1032	1032	1032	1032	1014	1014	27	52
1031	1031	1032	1032	1032	1032	1015	1015	27	52
1031	1031	1032	1032	1032	1032	1032	1032	27	46
1031	1031	1032	1032	1032	1032	1033	1033	27	46
1049	1031	1050	1032	1032	1032	1032	1032	27	41
1049	1031	1050	1032	1032	1032	1033	1033	27	41
1049	1031	1050	1032	1050	1050	1032	1032	27	35
1049	1031	1050	1032	1050	1050	1033	1033	27	35
1049	1049	1050	1050	1050	1050	1032	1032	27	29
1049	1049	1050	1050	1050	1050	1033	1033	27	29
1049	1049	1050	1050	1050	1050	1050	1050	27	24
1049	1049	1050	1050	1050	1050	1051	1051	27	24
1067	1049	1068	1050	1050	1050	1050	1050	27	18
1067	1049	1068	1050	1050	1050	1051	1051	27	18
1067	1049	1068	1050	1068	1068	1050	1050	27	12
1067	1049	1068	1050	1068	1068	1051	1051	27	12
1067	1067	1068	1068	1068	1068	1050	1050	27	4
1067	1067	1068	1068	1068	1068	1051	1051	27	4
1032	1014	1032	1014	1032	1032	1015	1015	28	57
1032	1014	1032	1014	1033	1033	1015	1015	28	57
1032	1032	1032	1032	1032	1032	1015	1015	28	52
1032	1032	1032	1032	1032	1032	1033	1033	28	46
1032	1032	1032	1032	1033	1033	1015	1015	28	52
1032	1032	1032	1032	1033	1033	1033	1033	28	46
1050	1032	1050	1032	1032	1032	1033	1033	28	41
1050	1032	1050	1032	1033	1033	1033	1033	28	41
1050	1032	1050	1032	1050	1050	1033	1033	28	35
1050	1032	1050	1032	1051	1051	1033	1033	28	35
1050	1050	1050	1050	1050	1050	1033	1033	28	29
1050	1050	1050	1050	1050	1050	1051	1051	28	24
1050	1050	1050	1050	1051	1051	1033	1033	28	29
1050	1050	1050	1050	1051	1051	1051	1051	28	24
1068	1050	1068	1050	1050	1050	1051	1051	28	18
1068	1050	1068	1050	1051	1051	1051	1051	28	18
1068	1050	1068	1050	1068	1068	1051	1051	28	12
1068	1050	1068	1050	1069	1069	1051	1051	28	12
1068	1068	1068	1068	1068	1068	1051	1051	28	4
1068	1068	1068	1068	1069	1069	1051	1051	28	4
1032	1014	1033	1015	1033	1033	1015	1015	29	57
1032	1014	1033	1015	1033	1033	1016	1016	29	57
1032	1032	1033	1033	1033	1033	1015	1015	29	52
1032	1032	1033	1033	1033	1033	1016	1016	29	52
1032	1032	1033	1033	1033	1033	1033	1033	29	46
1032	1032	1033	1033	1033	1033	1034	1034	29	46
1050	1032	1051	1033	1033	1033	1033	1033	29	41
1050	1032	1051	1033	1033	1033	1034	1034	29	41
1050	1032	1051	1033	1051	1051	1033	1033	29	35
1050	1032	1051	1033	1051	1051	1034	1034	29	35
1050	1050	1051	1051	1051	1051	1033	1033	29	29
1050	1050	1051	1051	1051	1051	1034	1034	29	29
1050	1050	1051	1051	1051	1051	1051	1051	29	24
1050	1050	1051	1051	1051	1051	1052	1052	29	24
1068	1050	1069	1051	1051	1051	1051	1051	29	18
1068	1050	1069	1051	1051	1051	1052	1052	29	18
1068	1050	1069	1051	1069	1069	1051	1051	29	12
1068	1050	1069	1051	1069	1069	1052	1052	29	12
1068	1068	1069	1069	1069	1069	1051	1051	29	4
1068	1068	1069	1069	1069	1069	1052	1052	29	4
1033	1015	1033	1015	1033	1033	1016	1016	30	57
1033	1015	1033	1015	1034	1034	1016	1016	30	57
1033	1033	1033	1033	1033	1033	1016	1016	30	52
1033	1033	1033	1033	1033	1033	1034	1034	30	46
1033	1033	1033	1033	1034	1034	1016	1016	30	52
1033	1033	1033	1033	1034	1034	1034	1034	30	46
1051	1033	1051	1033	1033	1033	1034	1034	30	41
1051	1033	1051	1033	1034	1034	1034	1034	30	41
1051	1033	1051	1033	1051	1051	1034	1034	30	35
1051	1033	1051	1033	1052	1052	1034	1034	30	35
1051	1051	1051	1051	1051	1051	1034	1034	30	29
1051	1051	1051	1051	1051	1051	1052	1052	30	24
1051	1051	1051	1051	1052	1052	1034	1034	30	29
1051	1051	1051	1051	1052	1052	1052	1052	30	24
1069	1051	1069	1051	1051	1051	1052	1052	30	18
1069	1051	1069	1051	1052	1052	1052	1052	30	18
1069	1051	1069	1051	1069	1069	1052	1052	30	12
1069	1051	1069	1051	1070	1070	1052	1052	30	12
1069	1069	1069	1069	1069	1069	1052	1052	30	4
1069	1069	1069	1069	1070	1070	1052	1052	30	4
1033	1015	1034	1016	1034	1034	1016	1016	31	57
1033	1015	1034	1016	1034	1034	1017	1017	31	57
1033	1033	1034	1034	1034	1034	1016	1016	31	52
1033	1033	1034	1034	1034	1034	1017	1017	31	52
1033	1033	1034	1034	1034	1034	1034	1034	31	46
1033	1033	1034	1034	1034	1034	1035	1035	31	46
1051	1033	1052	1034	1034	1034	1034	1034	31	41
1051	1033	1052	1034	1034	1034	1035	1035	31	41
1051	1033	1052	1034	1052	1052	1034	1034	31	35
1051	1033	1052	1034	1052	1052	1035	1035	31	35
1051	1051	1052	1052	1052	1052	1034	1034	31	29
1051	1051	1052	1052	1052	1052	1035	1035	31	29
1051	1051	1052	1052	1052	1052	1052	1052	31	24
1051	1051	1052	1052	1052	1052	1053	1053	31	24
1069	1051	1070	1052	1052	1052	1052	1052	31	18
1069	1051	1070	1052	1052	1052	1053	1053	31	18
1069	1051	1070	1052	1070	1070	1052	1052	31	12
1069	1051	1070	1052	1070	1070	1053	1053	31	12
1069	1069	1070	1070	1070	1070	1052	1052	31	4
1069	1069	1070	1070	1070	1070	1053	1053	31	4
1034	1016	1034	1016	1034	1034	1017	1017	32	57
1034	1016	1034	1016	1035	1035	1017	1017	32	57
1034	1016	1035	1017	1035	1035	1017	1017	32	57
1034	1034	1034	1034	1034	1034	1017	1017	32	52
1034	1034	1034	1034	1034	1034	1035	1035	32	46
1034	1034	1034	1034	1035	1035	1017	1017	32	52
1034	1034	1034	1034	1035	1035	1035	1035	32	46
1034	1034	1035	1035	1035	1035	1017	1017	32	52
1034	1034	1035	1035	1035	1035	1035	1035	32	46
1052	1034	1052	1034	1034	1034	1035	1035	32	41
1052	1034	1052	1034	1035	1035	1035	1035	32	41
1052	1034	1052	1034	1052	1052	1035	1035	32	35
1052	1034	1052	1034	1053	1053	1035	1035	32	35
1052	1034	1053	1035	1035	1035	1035	1035	32	41
1052	1034	1053	1035	1053	1053	1035	1035	32	35
1052	1052	1052	1052	1052	1052	1035	1035	32	29
1052	1052	1052	1052	1052	1052	1053	1053	32	24
1052	1052	1052	1052	1053	1053	1035	1035	32	29
1052	1052	1052	1052	1053	1053	1053	1053	32	24
1052	1052	1053	1053	1053	1053	1035	1035	32	29
1052	1052	1053	1053	1053	1053	1053	1053	32	24
1070	1052	1070	1052	1052	1052	1053	1053	32	18
1070	1052	1070	1052	1053	1053	1053	1053	32	18
1070	1052	1070	1052	1070	1070	1053	1053	32	12
1070	1052	1070	1052	1071	1071	1053	1053	32	12
1070	1052	1071	1053	1053	1053	1053	1053	32	18
1070	1052	1071	1053	1071	1071	1053	1053	32	12
1070	1070	1070	1070	1070	1070	1053	1053	32	4
1070	1070	1070	1070	1071	1071	1053	1053	32	4
1070	1070	1071	1071	1071	1071	1053	1053	32	4
2001	2019	2001	2019	2002	2002	2002	2002	36	59
2001	2019	2001	2019	2002	2002	2002	2020	36	55
2001	2019	2001	2019	2002	2002	2020	2020	36	50
2019	2019	2019	2019	2002	2002	2020	2020	36	42
2019	2019	2019	2019	2002	2020	2020	2020	36	38
2019	2019	2019	2019	2020	2020	2020	2020	36	33
2019	2037	2019	2037	2020	2020	2020	2020	36	25
2019	2037	2019	2037	2020	2020	2020	2038	36	21
2019	2037	2019	2037	2020	2020	2038	2038	36	17
2037	2037	2037	2037	2020	2020	2038	2038	36	6
2001	2019	2001	2019	2002	2002	2003	2003	37	59
2001	2019	2001	2019	2002	2002	2003	2021	37	55
2001	2019	2001	2019	2002	2002	2021	2021	37	50
2002	2020	2001	2019	2002	2002	2003	2003	37	59
2002	2020	2001	2019	2002	2002	2003	2021	37	55
2002	2020	2001	2019	2002	2002	2021	2021	37	50
2019	2019	2019	2019	2002	2002	2021	2021	37	42
2019	2019	2019	2019	2002	2020	2021	2021	37	38
2019	2019	2019	2019	2020	2020	2021	2021	37	33
2019	2037	2019	2037	2020	2020	2021	2021	37	25
2019	2037	2019	2037	2020	2020	2021	2039	37	21
2019	2037	2019	2037	2020	2020	2039	2039	37	17
2020	2020	2019	2019	2002	2002	2021	2021	37	42
2020	2020	2019	2019	2002	2020	2021	2021	37	38
2020	2020	2019	2019	2020	2020	2021	2021	37	33
2020	2038	2019	2037	2020	2020	2021	2021	37	25
2020	2038	2019	2037	2020	2020	2021	2039	37	21
2020	2038	2019	2037	2020	2020	2039	2039	37	17
2037	2037	2037	2037	2020	2020	2039	2039	37	6
2038	2038	2037	2037	2020	2020	2039	2039	37	6
2002	2020	2001	2019	2003	2003	2003	2003	38	59
2002	2020	2001	2019	2003	2003	2003	2021	38	55
2002	2020	2001	2019	2003	2003	2021	2021	38	50
2002	2020	2002	2020	2003	2003	2003	2003	38	59
2002	2020	2002	2020	2003	2003	2003	2021	38	55
2002	2020	2002	2020	2003	2003	2021	2021	38	50
2020	2020	2019	2019	2003	2003	2021	2021	38	42
2020	2020	2019	2019	2003	2021	2021	2021	38	38
2020	2020	2019	2019	2021	2021	2021	2021	38	33
2020	2020	2020	2020	2003	2003	2021	2021	38	42
2020	2020	2020	2020	2003	2021	2021	2021	38	38
2020	2020	2020	2020	2021	2021	2021	2021	38	33
2020	2038	2019	2037	2021	2021	2021	2021	38	25
2020	2038	2019	2037	2021	2021	2021	2039	38	21
2020	2038	2019	2037	2021	2021	2039	2039	38	17
2020	2038	2020	2038	2021	2021	2021	2021	38	25
2020	2038	2020	2038	2021	2021	2021	2039	38	21
2020	2038	2020	2038	2021	2021	2039	2039	38	17
2038	2038	2037	2037	2021	2021	2039	2039	38	6
2038	2038	2038	2038	2021	2021	2039	2039	38	6
2002	2020	2002	2020	2003	2003	2004	2004	39	59
2002	2020	2002	2020	2003	2003	2004	2022	39	55
2002	2020	2002	2020	2003	2003	2022	2022	39	50
2003	2021	2002	2020	2003	2003	2004	2004	39	59
2003	2021	2002	2020	2003	2003	2004	2022	39	55
2003	2021	2002	2020	2003	2003	2022	2022	39	50
2020	2020	2020	2020	2003	2003	2022	2022	39	42
2020	2020	2020	2020	2003	2021	2022	2022	39	38
2020	2020	2020	2020	2021	2021	2022	2022	39	33
2020	2038	2020	2038	2021	2021	2022	2022	39	25
2020	2038	2020	2038	2021	2021	2022	2040	39	21
2020	2038	2020	2038	2021	2021	2040	2040	39	17
2021	2021	2020	2020	2003	2003	2022	2022	39	42
2021	2021	2020	2020	2003	2021	2022	2022	39	38
2021	2021	2020	2020	2021	2021	2022	2022	39	33
2021	2039	2020	2038	2021	2021	2022	2022	39	25
2021	2039	2020	2038	2021	2021	2022	2040	39	21
2021	2039	2020	2038	2021	2021	2040	2040	39	17
2038	2038	2038	2038	2021	2021	2040	2040	39	6
2039	2039	2038	2038	2021	2021	2040	2040	39	6
2003	2021	2002	2020	2004	2004	2004	2004	40	59
2003	2021	2002	2020	2004	2004	2004	2022	40	55
2003	2021	2002	2020	2004	2004	2022	2022	40	50
2003	2021	2003	2021	2004	2004	2004	2004	40	59
2003	2021	2003	2021	2004	2004	2004	2022	40	55
2003	2021	2003	2021	2004	2004	2022	2022	40	50
2021	2021	2020	2020	2004	2004	2022	2022	40	42
2021	2021	2020	2020	2004	2022	2022	2022	40	38
2021	2021	2020	2020	2022	2022	2022	2022	40	33
2021	2021	2021	2021	2004	2004	2022	2022	40	42
2021	2021	2021	2021	2004	2022	2022	2022	40	38
2021	2021	2021	2021	2022	2022	2022	2022	40	33
2021	2039	2020	2038	2022	2022	2022	2022	40	25
2021	2039	2020	2038	2022	2022	2022	2040	40	21
2021	2039	2020	2038	2022	2022	2040	2040	40	17
2021	2039	2021	2039	2022	2022	2022	2022	40	25
2021	2039	2021	2039	2022	2022	2022	2040	40	21
2021	2039	2021	2039	2022	2022	2040	2040	40	17
2039	2039	2038	2038	2022	2022	2040	2040	40	6
2039	2039	2039	2039	2022	2022	2040	2040	40	6
2003	2021	2003	2021	2004	2004	2005	2005	41	59
2003	2021	2003	2021	2004	2004	2005	2023	41	55
2003	2021	2003	2021	2004	2004	2023	2023	41	50
2004	2022	2003	2021	2004	2004	2005	2005	41	59
2004	2022	2003	2021	2004	2004	2005	2023	41	55
2004	2022	2003	2021	2004	2004	2023	2023	41	50
2021	2021	2021	2021	2004	2004	2023	2023	41	42
2021	2021	2021	2021	2004	2022	2023	2023	41	38
2021	2021	2021	2021	2022	2022	2023	2023	41	33
2021	2039	2021	2039	2022	2022	2023	2023	41	25
2021	2039	2021	2039	2022	2022	2023	2041	41	21
2021	2039	2021	2039	2022	2022	2041	2041	41	17
2022	2022	2021	2021	2004	2004	2023	2023	41	42
2022	2022	2021	2021	2004	2022	2023	2023	41	38
2022	2022	2021	2021	2022	2022	2023	2023	41	33
2022	2040	2021	2039	2022	2022	2023	2023	41	25
2022	2040	2021	2039	2022	2022	2023	2041	41	21
2022	2040	2021	2039	2022	2022	2041	2041	41	17
2039	2039	2039	2039	2022	2022	2041	2041	41	6
2040	2040	2039	2039	2022	2022	2041	2041	41	6
2004	2022	2003	2021	2005	2005	2005	2005	42	59
2004	2022	2003	2021	2005	2005	2005	2023	42	55
2004	2022	2003	2021	2005	2005	2023	2023	42	50
2004	2022	2004	2022	2005	2005	2005	2005	42	59
2004	2022	2004	2022	2005	2005	2005	2023	42	55
2004	2022	2004	2022	2005	2005	2023	2023	42	50
2022	2022	2021	2021	2005	2005	2023	2023	42	42
2022	2022	2021	2021	2005	2023	2023	2023	42	38
2022	2022	2021	2021	2023	2023	2023	2023	42	33
2022	2022	2022	2022	2005	2005	2023	2023	42	42
2022	2022	2022	2022	2005	2023	2023	2023	42	38
2022	2022	2022	2022	2023	2023	2023	2023	42	33
2022	2040	2021	2039	2023	2023	2023	2023	42	25
2022	2040	2021	2039	2023	2023	2023	2041	42	21
2022	2040	2021	2039	2023	2023	2041	2041	42	17
2022	2040	2022	2040	2023	2023	2023	2023	42	25
2022	2040	2022	2040	2023	2023	2023	2041	42	21
2022	2040	2022	2040	2023	2023	2041	2041	42	17
2040	2040	2039	2039	2023	2023	2041	2041	42	6
2040	2040	2040	2040	2023	2023	2041	2041	42	6
2004	2022	2004	2022	2005	2005	2006	2006	43	59
2004	2022	2004	2022	2005	2005	2006	2024	43	55
2004	2022	2004	2022	2005	2005	2024	2024	43	50
2005	2023	2004	2022	2005	2005	2006	2006	43	59
2005	2023	2004	2022	2005	2005	2006	2024	43	55
2005	2023	2004	2022	2005	2005	2024	2024	43	50
2022	2022	2022	2022	2005	2005	2024	2024	43	42
2022	2022	2022	2022	2005	2023	2024	2024	43	38
2022	2022	2022	2022	2023	2023	2024	2024	43	33
2022	2040	2022	2040	2023	2023	2024	2024	43	25
2022	2040	2022	2040	2023	2023	2024	2042	43	21
2022	2040	2022	2040	2023	2023	2042	2042	43	17
2023	2023	2022	2022	2005	2005	2024	2024	43	42
2023	2023	2022	2022	2005	2023	2024	2024	43	38
2023	2023	2022	2022	2023	2023	2024	2024	43	33
2023	2041	2022	2040	2023	2023	2024	2024	43	25
2023	2041	2022	2040	2023	2023	2024	2042	43	21
2023	2041	2022	2040	2023	2023	2042	2042	43	17
2040	2040	2040	2040	2023	2023	2042	2042	43	6
2041	2041	2040	2040	2023	2023	2042	2042	43	6
2005	2023	2004	2022	2006	2006	2006	2006	44	59
2005	2023	2004	2022	2006	2006	2006	2024	44	55
2005	2023	2004	2022	2006	2006	2024	2024	44	50
2005	2023	2005	2023	2006	2006	2006	2006	44	59
2005	2023	2005	2023	2006	2006	2006	2024	44	55
2005	2023	2005	2023	2006	2006	2024	2024	44	50
2023	2023	2022	2022	2006	2006	2024	2024	44	42
2023	2023	2022	2022	2006	2024	2024	2024	44	38
2023	2023	2022	2022	2024	2024	2024	2024	44	33
2023	2023	2023	2023	2006	2006	2024	2024	44	42
2023	2023	2023	2023	2006	2024	2024	2024	44	38
2023	2023	2023	2023	2024	2024	2024	2024	44	33
2023	2041	2022	2040	2024	2024	2024	2024	44	25
2023	2041	2022	2040	2024	2024	2024	2042	44	21
2023	2041	2022	2040	2024	2024	2042	2042	44	17
2023	2041	2023	2041	2024	2024	2024	2024	44	25
2023	2041	2023	2041	2024	2024	2024	2042	44	21
2023	2041	2023	2041	2024	2024	2042	2042	44	17
2041	2041	2040	2040	2024	2024	2042	2042	44	6
2041	2041	2041	2041	2024	2024	2042	2042	44	6
2005	2023	2005	2023	2006	2006	2007	2007	45	59
2005	2023	2005	2023	2006	2006	2007	2025	45	55
2005	2023	2005	2023	2006	2006	2025	2025	45	50
2006	2024	2005	2023	2006	2006	2007	2007	45	59
2006	2024	2005	2023	2006	2006	2007	2025	45	55
2006	2024	2005	2023	2006	2006	2025	2025	45	50
2023	2023	2023	2023	2006	2006	2025	2025	45	42
2023	2023	2023	2023	2006	2024	2025	2025	45	38
2023	2023	2023	2023	2024	2024	2025	2025	45	33
2023	2041	2023	2041	2024	2024	2025	2025	45	25
2023	2041	2023	2041	2024	2024	2025	2043	45	21
2023	2041	2023	2041	2024	2024	2043	2043	45	17
2024	2024	2023	2023	2006	2006	2025	2025	45	42
2024	2024	2023	2023	2006	2024	2025	2025	45	38
2024	2024	2023	2023	2024	2024	2025	2025	45	33
2024	2042	2023	2041	2024	2024	2025	2025	45	25
2024	2042	2023	2041	2024	2024	2025	2043	45	21
2024	2042	2023	2041	2024	2024	2043	2043	45	17
2041	2041	2041	2041	2024	2024	2043	2043	45	6
2042	2042	2041	2041	2024	2024	2043	2043	45	6
2006	2024	2005	2023	2007	2007	2007	2007	46	59
2006	2024	2005	2023	2007	2007	2007	2025	46	55
2006	2024	2005	2023	2007	2007	2025	2025	46	50
2006	2024	2006	2024	2007	2007	2007	2007	46	59
2006	2024	2006	2024	2007	2007	2007	2025	46	55
2006	2024	2006	2024	2007	2007	2025	2025	46	50
2024	2024	2023	2023	2007	2007	2025	2025	46	42
2024	2024	2023	2023	2007	2025	2025	2025	46	38
2024	2024	2023	2023	2025	2025	2025	2025	46	33
2024	2024	2024	2024	2007	2007	2025	2025	46	42
2024	2024	2024	2024	2007	2025	2025	2025	46	38
2024	2024	2024	2024	2025	2025	2025	2025	46	33
2024	2042	2023	2041	2025	2025	2025	2025	46	25
2024	2042	2023	2041	2025	2025	2025	2043	46	21
2024	2042	2023	2041	2025	2025	2043	2043	46	17
2024	2042	2024	2042	2025	2025	2025	2025	46	25
2024	2042	2024	2042	2025	2025	2025	2043	46	21
2024	2042	2024	2042	2025	2025	2043	2043	46	17
2042	2042	2041	2041	2025	2025	2043	2043	46	6
2042	2042	2042	2042	2025	2025	2043	2043	46	6
2006	2024	2006	2024	2007	2007	2008	2008	47	59
2006	2024	2006	2024	2007	2007	2008	2026	47	55
2006	2024	2006	2024	2007	2007	2026	2026	47	50
2007	2025	2006	2024	2007	2007	2008	2008	47	59
2007	2025	2006	2024	2007	2007	2008	2026	47	55
2007	2025	2006	2024	2007	2007	2026	2026	47	50
2024	2024	2024	2024	2007	2007	2026	2026	47	42
2024	2024	2024	2024	2007	2025	2026	2026	47	38
2024	2024	2024	2024	2025	2025	2026	2026	47	33
2024	2042	2024	2042	2025	2025	2026	2026	47	25
2024	2042	2024	2042	2025	2025	2026	2044	47	21
2024	2042	2024	2042	2025	2025	2044	2044	47	17
2025	2025	2024	2024	2007	2007	2026	2026	47	42
2025	2025	2024	2024	2007	2025	2026	2026	47	38
2025	2025	2024	2024	2025	2025	2026	2026	47	33
2025	2043	2024	2042	2025	2025	2026	2026	47	25
2025	2043	2024	2042	2025	2025	2026	2044	47	21
2025	2043	2024	2042	2025	2025	2044	2044	47	17
2042	2042	2042	2042	2025	2025	2044	2044	47	6
2043	2043	2042	2042	2025	2025	2044	2044	47	6
2007	2025	2006	2024	2008	2008	2008	2008	48	59
2007	2025	2006	2024	2008	2008	2008	2026	48	55
2007	2025	2006	2024	2008	2008	2026	2026	48	50
2007	2025	2007	2025	2008	2008	2008	2008	48	59
2007	2025	2007	2025	2008	2008	2008	2026	48	55
2007	2025	2007	2025	2008	2008	2026	2026	48	50
2025	2025	2024	2024	2008	2008	2026	2026	48	42
2025	2025	2024	2024	2008	2026	2026	2026	48	38
2025	2025	2024	2024	2026	2026	2026	2026	48	33
2025	2025	2025	2025	2008	2008	2026	2026	48	42
2025	2025	2025	2025	2008	2026	2026	2026	48	38
2025	2025	2025	2025	2026	2026	2026	2026	48	33
2025	2043	2024	2042	2026	2026	2026	2026	48	25
2025	2043	2024	2042	2026	2026	2026	2044	48	21
2025	2043	2024	2042	2026	2026	2044	2044	48	17
2025	2043	2025	2043	2026	2026	2026	2026	48	25
2025	2043	2025	2043	2026	2026	2026	2044	48	21
2025	2043	2025	2043	2026	2026	2044	2044	48	17
2043	2043	2042	2042	2026	2026	2044	2044	48	6
2043	2043	2043	2043	2026	2026	2044	2044	48	6
2007	2025	2007	2025	2008	2008	2009	2009	49	59
2007	2025	2007	2025	2008	2008	2009	2027	49	55
2007	2025	2007	2025	2008	2008	2027	2027	49	50
2008	2026	2007	2025	2008	2008	2009	2009	49	59
2008	2026	2007	2025	2008	2008	2009	2027	49	55
2008	2026	2007	2025	2008	2008	2027	2027	49	50
2025	2025	2025	2025	2008	2008	2027	2027	49	42
2025	2025	2025	2025	2008	2026	2027	2027	49	38
2025	2025	2025	2025	2026	2026	2027	2027	49	33
2025	2043	2025	2043	2026	2026	2027	2027	49	25
2025	2043	2025	2043	2026	2026	2027	2045	49	21
2025	2043	2025	2043	2026	2026	2045	2045	49	17
2026	2026	2025	2025	2008	2008	2027	2027	49	42
2026	2026	2025	2025	2008	2026	2027	2027	49	38
2026	2026	2025	2025	2026	2026	2027	2027	49	33
2026	2044	2025	2043	2026	2026	2027	2027	49	25
2026	2044	2025	2043	2026	2026	2027	2045	49	21
2026	2044	2025	2043	2026	2026	2045	2045	49	17
2043	2043	2043	2043	2026	2026	2045	2045	49	6
2044	2044	2043	2043	2026	2026	2045	2045	49	6
2008	2026	2007	2025	2009	2009	2009	2009	50	59
2008	2026	2007	2025	2009	2009	2009	2027	50	55
2008	2026	2007	2025	2009	2009	2027	2027	50	50
2008	2026	2008	2026	2009	2009	2009	2009	50	59
2008	2026	2008	2026	2009	2009	2009	2027	50	55
2008	2026	2008	2026	2009	2009	2027	2027	50	50
2026	2026	2025	2025	2009	2009	2027	2027	50	42
2026	2026	2025	2025	2009	2027	2027	2027	50	38
2026	2026	2025	2025	2027	2027	2027	2027	50	33
2026	2026	2026	2026	2009	2009	2027	2027	50	42
2026	2026	2026	2026	2009	2027	2027	2027	50	38
2026	2026	2026	2026	2027	2027	2027	2027	50	33
2026	2044	2025	2043	2027	2027	2027	2027	50	25
2026	2044	2025	2043	2027	2027	2027	2045	50	21
2026	2044	2025	2043	2027	2027	2045	2045	50	17
2026	2044	2026	2044	2027	2027	2027	2027	50	25
2026	2044	2026	2044	2027	2027	2027	2045	50	21
2026	2044	2026	2044	2027	2027	2045	2045	50	17
2044	2044	2043	2043	2027	2027	2045	2045	50	6
2044	2044	2044	2044	2027	2027	2045	2045	50	6
2008	2026	2008	2026	2009	2009	2010	2010	51	59
2008	2026	2008	2026	2009	2009	2010	2028	51	55
2008	2026	2008	2026	2009	2009	2028	2028	51	50
2009	2027	2008	2026	2009	2009	2010	2010	51	59
2009	2027	2008	2026	2009	2009	2010	2028	51	55
2009	2027	2008	2026	2009	2009	2028	2028	51	50
2026	2026	2026	2026	2009	2009	2028	2028	51	42
2026	2026	2026	2026	2009	2027	2028	2028	51	38
2026	2026	2026	2026	2027	2027	2028	2028	51	33
2026	2044	2026	2044	2027	2027	2028	2028	51	25
2026	2044	2026	2044	2027	2027	2028	2046	51	21
2026	2044	2026	2044	2027	2027	2046	2046	51	17
2027	2027	2026	2026	2009	2009	2028	2028	51	42
2027	2027	2026	2026	2009	2027	2028	2028	51	38
2027	2027	2026	2026	2027	2027	2028	2028	51	33
2027	2045	2026	2044	2027	2027	2028	2028	51	25
2027	2045	2026	2044	2027	2027	2028	2046	51	21
2027	2045	2026	2044	2027	2027	2046	2046	51	17
2044	2044	2044	2044	2027	2027	2046	2046	51	6
2045	2045	2044	2044	2027	2027	2046	2046	51	6
2009	2027	2008	2026	2010	2010	2010	2010	52	59
2009	2027	2008	2026	2010	2010	2010	2028	52	55
2009	2027	2008	2026	2010	2010	2028	2028	52	50
2009	2027	2009	2027	2010	2010	2010	2010	52	59
2009	2027	2009	2027	2010	2010	2010	2028	52	55
2009	2027	2009	2027	2010	2010	2028	2028	52	50
2027	2027	2026	2026	2010	2010	2028	2028	52	42
2027	2027	2026	2026	2010	2028	2028	2028	52	38
2027	2027	2026	2026	2028	2028	2028	2028	52	33
2027	2027	2027	2027	2010	2010	2028	2028	52	42
2027	2027	2027	2027	2010	2028	2028	2028	52	38
2027	2027	2027	2027	2028	2028	2028	2028	52	33
2027	2045	2026	2044	2028	2028	2028	2028	52	25
2027	2045	2026	2044	2028	2028	2028	2046	52	21
2027	2045	2026	2044	2028	2028	2046	2046	52	17
2027	2045	2027	2045	2028	2028	2028	2028	52	25
2027	2045	2027	2045	2028	2028	2028	2046	52	21
2027	2045	2027	2045	2028	2028	2046	2046	52	17
2045	2045	2044	2044	2028	2028	2046	2046	52	6
2045	2045	2045	2045	2028	2028	2046	2046	52	6
2009	2027	2009	2027	2010	2010	2011	2011	53	59
2009	2027	2009	2027	2010	2010	2011	2029	53	55
2009	2027	2009	2027	2010	2010	2029	2029	53	50
2010	2028	2009	2027	2010	2010	2011	2011	53	59
2010	2028	2009	2027	2010	2010	2011	2029	53	55
2010	2028	2009	2027	2010	2010	2029	2029	53	50
2027	2027	2027	2027	2010	2010	2029	2029	53	42
2027	2027	2027	2027	2010	2028	2029	2029	53	38
2027	2027	2027	2027	2028	2028	2029	2029	53	33
2027	2045	2027	2045	2028	2028	2029	2029	53	25
2027	2045	2027	2045	2028	2028	2029	2047	53	21
2027	2045	2027	2045	2028	2028	2047	2047	53	17
2028	2028	2027	2027	2010	2010	2029	2029	53	42
2028	2028	2027	2027	2010	2028	2029	2029	53	38
2028	2028	2027	2027	2028	2028	2029	2029	53	33
2028	2046	2027	2045	2028	2028	2029	2029	53	25
2028	2046	2027	2045	2028	2028	2029	2047	53	21
2028	2046	2027	2045	2028	2028	2047	2047	53	17
2045	2045	2045	2045	2028	2028	2047	2047	53	6
2046	2046	2045	2045	2028	2028	2047	2047	53	6
2010	2028	2009	2027	2011	2011	2011	2011	54	59
2010	2028	2009	2027	2011	2011	2011	2029	54	55
2010	2028	2009	2027	2011	2011	2029	2029	54	50
